alpha_deg,cl_clean_baseline,cl_flap_only,cl_blow_only,cl_all_high_lift,cd_clean_baseline,cd_flap_only,cd_blow_only,cd_all_high_lift,cm_clean_baseline,cm_flap_only,cm_blow_only,cm_all_high_lift,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor,cambridge_clean_margin_m,cambridge_flap_margin_m
18.933333333333334,1.3115383039264845,1.6346809070918746,5.478533327493052,5.670913808489766,0.2198739093362806,1.312017663785147,0.7318391449771806,3.915877378701714,-0.23806555496367765,-0.3888809201372459,-0.9059460735504647,-1.268771355625112,0.9977874957718322,0.8982157705506377,0.0213899536011556,0.007621443001669934
19.216666666666665,1.2341004448845514,1.568565831182109,5.423401729108806,5.61892922629762,0.24456831272492935,1.1945029214688527,0.810646546296428,3.666871380263837,-0.2441824047867049,-0.38591352242691,-0.9520325663604788,-1.2963073242711771,0.9971408541588767,0.8721951767331861,0.020490291901453142,0.006721781301967475
19.5,1.1702012417602063,1.5053751890702418,5.370833733926546,5.559701932308215,0.2674182304773351,1.086837182079278,0.8947938079840984,3.4341971019429014,-0.2497729788412553,-0.3814693257449301,-0.9976176217452957,-1.319368066850827,0.9963075492590678,0.840761563936154,0.019592179597499093,0.005823668998013426
19.78333333333333,1.1239201218604018,1.4468951660879381,5.322539331975881,5.490844640629858,0.28605543216962215,0.9894888362184778,0.9830169034519034,3.21947181637794,-0.2549675143061537,-0.3756951337322428,-1.0418001480054335,-1.3363992095200705,0.9952346665589291,0.8034109547333435,0.01869563865169556,0.004927128052209892
20.066666666666666,1.0923874428759888,1.3930740543186402,5.27734127184458,5.4083886427306425,0.3004537652653287,0.9029445726138446,1.0749621913678742,3.0226903601846105,-0.2594370362057305,-0.36869801043681116,-1.083540334989133,-1.3456910514114742,0.9938547504111375,0.7598854395059982,0.01780069098801869,0.0040321803885330215
20.349999999999998,1.0695853695231985,1.3429954064355465,5.232884478404112,5.307143242452682,0.3122320485690596,0.827578709957379,1.1707101205517398,2.842209759850089,-0.2626824848818774,-0.3606050638614509,-1.1218390949749408,-1.3454619176793003,0.9920820529307122,0.710294273731121,0.01690735849148263,0.0031388478919969626
20.633333333333333,1.0506789877954734,1.2959946067720995,5.1875513168546314,5.181531062203716,0.32303913091096764,0.7633043331408358,1.2698567165449877,2.674998677960188,-0.26448784894589644,-0.35165951768011466,-1.1559749323289203,-1.3340638076845122,0.9898079579360937,0.6552152605829161,0.016015663007604153,0.0022471524081184857
20.916666666666664,1.0333775181707565,1.2519868236173122,5.141019331703285,5.026813748955679,0.3337956184845321,0.7094986026631607,1.371172415994385,2.5174154326289253,-0.26503993691037925,-0.3422241652519741,-1.1855980501724181,-1.3103291126529966,0.9868954877330542,0.5957403034534823,0.015125626341868773,0.0013571157423831054
21.2,1.0171621215388382,1.211235289065212,5.093824950511727,4.840751208498537,0.3448086389357014,0.6651791448682264,1.4728976800807638,2.366402033665957,-0.2647412889792504,-0.33270398787421623,-1.210684175415236,-1.2740382269322659,0.9831728535084936,0.5334328723090747,0.014237270259197216,0.0004687596597115484
21.483333333333334,1.0022353900643042,1.1740593082092534,5.046769161105126,4.625307014320734,0.3560912543386299,0.6292159055205524,1.5731736946610406,2.22060895766892,-0.2639960051815881,-0.3234667880838869,-1.2314371919767766,-1.2263540472589487,0.9784261177926161,0.47018583099763606,0.013350616483413333,-0.0004178941160723343
21.766666666666666,0.9889171228825802,1.140675561455719,5.000513723661882,4.3874495184464575,0.3675684804622898,0.6004771871183664,1.6702934474666873,2.080877606051536,-0.26310914837559884,-0.3148018351048896,-1.2481894199238939,-1.1699450687890451,0.9723912306143461,0.4080009805610706,0.012465686696712816,-0.001302823902772851
22.05,0.9774266876605522,1.1111538719554788,4.95536592057874,4.138216957508772,0.3791599135291325,0.577907912136523,1.7627771223123592,1.949789948290531,-0.2622793185547741,-0.306911575146679,-1.2613123354568512,-1.1085939791517705,0.9647460198452578,0.3487419436121041,0.011582502539132997,-0.0021860080603526705
22.333333333333332,0.9678499062484359,1.0854293566104392,4.911176240271428,3.8901966821956955,0.39080031008583804,0.5605638762495881,1.8493701643596845,1.8305202598790449,-0.26162562202911116,-0.29991968498313837,-1.2711417552457338,-1.0463854298816386,0.9551032066943786,0.2939228605405,0.0107010856080237,-0.0030674249914619672
22.616666666666667,0.9601651282742565,1.0633333939348564,4.867295894955169,3.6545972036099497,0.4024398040647637,0.5476214435232352,1.9290131299040816,1.7256101425833121,-0.2612150010288878,-0.2938844673772426,-1.2779195416063769,-0.9868407127280368,0.9430062179920408,0.24458036269868183,0.009821457457519014,-0.003947053141966653
22.9,0.9542778133500349,1.0446265416203226,4.82256443437633,3.4392092353251513,0.4140406442555735,0.5383743081814142,2.0007880818036297,1.6362182707175472,-0.261080900222457,-0.288813006811868,-1.2817513589807321,-0.9323628929531624,0.927930479462808,0.20124445705601257,0.008943639598010297,-0.00482487100147537
23.183333333333334,0.950049219750513,1.029027296218899,4.775308723413316,3.247786917497572,0.42557476646985565,0.532223826953443,2.063839973034941,1.5619951958205716,-0.2612346434554059,-0.2846744990354813,-1.2825777719758196,-0.8841130428713013,0.9092939083455469,0.16399257867768124,0.00806765349562008,-0.005700857103865586
23.466666666666665,0.9473174297568436,1.0162350223503618,4.723341643423158,3.080551347015989,0.43702234927300826,0.5286666247275119,2.117279751002412,1.5013868965132335,-0.2616725419294429,-0.2814120933789406,-1.2801552192508505,-0.8422029220124052,0.8864812136440847,0.13255337599760558,0.007193520571677256,-0.006574990027808411
23.75,0.9459120517976735,1.0059470680825766,4.6639584174831406,2.9351959569439674,0.4483707814827323,0.527281612391948,2.1600825661743697,1.4520805678468605,-0.2623807767114556,-0.27895288033952936,-1.2740446526158988,-0.8060130097227531,0.8588868227746512,0.10642542818813838,0.006321262202193062,-0.007447248397292605
24.03333333333333,0.945664180674061,0.9978707315046025,4.5939427831979005,2.807900267024049,0.4596136731080846,0.527717610817228,2.1909983617348603,1.4113983122999767,-0.2633390489741854,-0.27721586555407035,-1.2636090645263773,-0.7744950136660654,0.8259799416750511,0.0849854227346935,0.005450899717338573,-0.008317610882147095
24.316666666666666,0.946412864219186,0.9917309781118815,4.509614739567041,2.694125882830529,0.4707498017666358,0.52968217822421,2.2084974054277007,1.376571189727883,-0.26452339843606504,-0.2761179725213257,-1.2480266596823908,-0.7464004059588322,0.7873914244733993,0.06757267765667696,0.004582454400922878,-0.00918605619856279
24.599999999999998,0.9480090064508023,0.9872748450802464,4.406974362372435,2.5891743206327273,0.4817820255425396,0.5329318667292445,2.210782480507138,1.3449102675316362,-0.2659083484127007,-0.27557827424629555,-1.226333370265296,-0.7204354389755552,0.7430151465138746,0.05354703301330793,0.0037159474898727646,-0.010052563109612903
24.883333333333333,0.9503174115480558,0.984273396628231,4.282014229420456,2.4885860963540396,0.4927162335365866,0.5372639161027439,2.195909674268397,1.313926178138156,-0.26746846882977926,-0.2755207447385942,-1.1975143749077326,-0.6953695779627576,0.6931071123373975,0.04232322209427147,0.0028514001737133116,-0.010917110425772356
25.166666666666664,0.9532175125080244,0.9825219672972869,4.131267312601639,2.3884798510452745,0.5035603964937082,0.5425092777261769,2.1620602731731786,1.2814506504030936,-0.2691794440138365,-0.2758758489425709,-1.1606637148606043,-0.6701278877307262,0.6383565427011282,0.033387309954687305,0.0019888335940497215,-0.011779677005435946
25.45,0.9566032051743129,0.9818392834867145,3.9525989459343607,2.2858967158381533,0.5143237554103133,0.5485268115607531,2.107979018496745,1.2457936722058813,-0.27101873824633066,-0.27658127237829355,-1.1152155378826474,-0.643887197684377,0.5798999099021531,0.02630093892939578,0.0011282688440504146,-0.012640241755435253
25.733333333333334,0.9603821082224987,0.9820659116894382,3.746121828032332,2.1791449359735315,0.5250161621702625,0.5551984868284202,2.0335237725101702,1.2059319382934692,-0.27296595187871847,-0.2775820495542577,-1.061214059034411,-0.616175262143205,0.5192566824999557,0.02069815551805909,0.0002697269679310804,-0.013498783631554587
26.016666666666666,0.964474487117267,0.9830623577265127,3.514944807089805,2.068056192566048,0.5356475686684061,0.5624254252583754,1.9401707665432986,1.1616762692351923,-0.27500295249234696,-0.2788302988820582,-0.9995406871939501,-0.5869477201839207,0.4581856736621923,0.0162783169677444,-0.0005867710395598552,-0.014355281639045522
26.299999999999997,0.9688120129416442,0.9847070401236753,3.2653721584404147,1.9540157638239712,0.5462276501163879,0.5701246431569423,1.8312484342874398,1.1137322598557498,-0.277113852220328,-0.28028472154035633,-0.9319877883714646,-0.556602688027672,0.39848715203019014,0.01279740571163368,-0.0014412042336545972,-0.015209714833140278
26.583333333333336,0.973336473952098,0.9868942827925882,3.006286720814786,1.8396678640273851,0.5567655429687273,0.57822636887914,1.7117152257380785,1.0635824609743594,-0.27928488736896784,-0.2819099778276559,-0.8610990972216641,-0.5259029629089514,0.34179607972026393,0.010059168552462416,-0.0022935517200782796,-0.01606206231956396
26.866666666666667,0.9779985171244541,0.9895324148141229,2.747790088130476,1.7283290219434444,0.5672696764706209,0.586671832176511,1.5874767887899162,1.0131888271313256,-0.2815042422835972,-0.28367601897776296,-0.7897924758465198,-0.4958129207612093,0.2894150940240857,0.007906856961149178,-0.0031437926555598072,-0.016912303255045488
27.15,0.9827564669259803,0.992542024706218,2.4995389519293854,1.6232862909303292,0.5777476777468757,0.5954114398261627,1.4644579558317758,0.9646014164085452,-0.28376184725070747,-0.28555742516057225,-0.7208868787603392,-0.4672990385678748,0.24222037803356866,0.00621592866726145,-0.0039919062483416146,-0.017760416847827296
27.43333333333333,0.9875752470865246,0.9958543893120237,2.269344488594396,1.5272069678541182,0.5882063325348627,0.604403267378282,1.3477503621118745,0.9196011627278722,-0.28604917052521717,-0.2875327804355192,-0.6566958172925057,-0.44115885197572524,0.20064803151180122,0.004887819187799791,-0.00483787175868805,-0.01860638235817373
27.71666666666667,0.992425416361989,0.9994100799760526,2.062414574514861,1.4418110984058001,0.5986515863795022,0.6136118097851547,1.241081320042064,0.8794743704620792,-0.28835901722860313,-0.28958410139511287,-0.5987996347779312,-0.4179230470783344,0.16474560361123108,0.003844751950766667,-0.005681668499392709,-0.019450179098878376
28.0,0.9972823195372904,1.0031577381913022,1.8812869440375863,1.3678251889881445,0.6090885738991401,0.6230069443256236,1.1466713417481844,0.8449453106512196,-0.29068534255130496,-0.2916963267644995,-0.5480150170671028,-0.39783780108823963,0.1342615480089761,0.003025486602811267,-0.0065232758362839816,-0.020291786435769663
