scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.166666666666666,5.576820911050861,7.73889066928688,-0.7342326162340116
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.45,5.519842437965705,7.576806899197668,-0.7175460356347186
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,8.733333333333333,5.435133465859745,7.35599687271627,-0.6962898383961352
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.016666666666666,5.318358398102166,7.067751601135167,-0.6697895589172562
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.299999999999999,5.169224074559292,6.712578134746469,-0.6380899217427725
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.583333333333332,4.992982856304607,6.3033245396235795,-0.6021877490425794
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,9.866666666666667,4.799828602667601,5.863542495142417,-0.563911530875429
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,10.149999999999999,4.602180948294447,5.421355835482591,-0.5254572117677831
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,10.433333333333334,4.41132472125902,5.0021967106885,-0.4888261954141738
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,10.716666666666665,4.235041418838841,4.623953447924236,-0.4554391173995245
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,11.0,4.076846120906012,4.295740827531508,-0.4260256812743414
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,11.283333333333331,3.936430788086371,4.0193046838431385,-0.400720862520289
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,11.566666666666666,3.8106063952714964,3.791435925509257,-0.3792457678093439
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,11.849999999999998,3.694262631939392,3.60624307237848,-0.3610856878997459
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,12.133333333333333,3.5812199345049773,3.4568149689026395,-0.3456303075777891
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,12.416666666666668,3.465099910261601,3.3362496880103696,-0.33227643293812986
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,12.7,3.3403959609886753,3.2382040840756416,-0.32050698655822263
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,12.983333333333334,3.2037353416761336,3.1571401624824666,-0.3099564684188604
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,13.266666666666666,3.0549336338190223,3.0884038905318323,-0.3004595452547849
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,13.55,2.8971388394515976,3.028225653505153,-0.2920676256088036
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,13.833333333333332,2.735571321301143,2.9737010229742875,-0.28502186103771987
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,14.116666666666667,2.575315957394554,2.922742726554818,-0.27968000034112006
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,14.399999999999999,2.420242216032352,2.8737992186141597,-0.2763721915993994
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,14.683333333333334,2.275478726215229,2.8250193383539646,-0.27515275824281815
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,14.966666666666665,2.149155276027079,2.7734587068665046,-0.27558723571690996
