is_feasible,n_props,prop_diameter_in,prop_pitch_ratio,prop_pitch_in,prop_family,solved_low_speed_rpm,solved_cruise_rpm,low_speed_power_w,cruise_power_w,loiter_energy_wh,low_speed_thrust_n,low_speed_drag_n,cruise_thrust_n,cruise_drag_n,low_speed_veff_mps,low_speed_required_veff_mps,low_speed_blown_span_fraction,low_speed_cl_required,cruise_cl_required,low_speed_clmax_blown_section,low_speed_thrust_to_drag,cruise_thrust_to_drag,low_speed_disk_loading_npm2,low_speed_momentum_coefficient,per_prop_low_speed_torque_nm,per_prop_cruise_torque_nm,per_prop_peak_shaft_power_w,per_prop_peak_current_a,motor_required_current_a,motor_required_kv_rpm_per_v,low_speed_tip_mach,cruise_tip_mach,blade_reynolds_low_speed,prop_reynolds_penalty_factor,prop_mass_kg_per_unit,motor_mass_kg_per_unit,esc_mass_kg_per_unit,propulsion_mass_kg_total,battery_mass_kg_estimate,total_built_mass_kg,mass_budget_margin_kg,packing_margin_m,fuselage_margin_m,inter_prop_margin_m,tip_margin_m,low_speed_thrust_margin_n,cruise_thrust_margin_n,low_speed_veff_margin_mps,low_speed_lift_margin,cruise_lift_margin,disk_loading_lower_margin_npm2,disk_loading_upper_margin_npm2
0,6,6.500,0.400,2.600,high_thrust,8118.7,9103.5,169.052,175.733,52.720,10.208,9.720,6.164,6.048,15.390,8.569,0.396,7.148,1.144,3.200,1.050,1.019,79.468,1.488,0.02245,0.02086,19.888,1.979,1.979,645.362,0.205,0.231,58986,0.913,0.0112,0.0052,0.0008,0.1032,0.3796,2.4828,2.5172,-0.00000,0.00000,0.14520,-0.00000,0.002,-0.005,6.821,2.208,0.256,54.468,420.532
0,6,6.500,0.400,2.600,balanced,8504.4,8384.8,170.491,132.331,39.699,10.209,9.720,6.165,6.048,15.391,8.569,0.396,7.148,1.144,3.200,1.050,1.019,79.480,1.488,0.02163,0.01672,19.259,1.920,1.920,676.025,0.215,0.213,61772,0.925,0.0112,0.0050,0.0008,0.1022,0.2931,2.3953,2.6047,-0.00000,0.00000,0.14520,-0.00000,0.003,-0.004,6.822,2.208,0.256,54.480,420.520
0,6,6.500,0.400,2.600,cruise,9109.9,8361.3,183.473,122.648,36.794,10.206,9.719,6.172,6.048,15.389,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.451,1.488,0.02182,0.01544,20.817,2.066,2.066,724.154,0.230,0.213,66148,0.945,0.0112,0.0054,0.0008,0.1047,0.2759,2.3806,2.6194,-0.00000,0.00000,0.14520,-0.00000,0.000,0.003,6.820,2.208,0.256,54.451,420.549
0,6,6.500,0.500,3.250,high_thrust,7884.3,8959.0,181.710,195.225,58.568,10.209,9.720,6.170,6.048,15.391,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.476,1.488,0.02496,0.02369,22.227,2.198,2.198,626.731,0.199,0.228,57293,0.905,0.0112,0.0057,0.0009,0.1071,0.4207,2.5278,2.4722,-0.00000,0.00000,0.14520,-0.00000,0.003,0.001,6.822,2.208,0.256,54.476,420.524
0,6,6.500,0.500,3.250,balanced,8240.7,8201.2,182.395,144.337,43.301,10.204,9.719,6.166,6.048,15.388,8.569,0.396,7.148,1.144,3.200,1.050,1.019,79.440,1.487,0.02397,0.01877,20.687,2.054,2.054,655.065,0.208,0.209,59867,0.917,0.0112,0.0054,0.0008,0.1046,0.3191,2.4237,2.5763,-0.00000,0.00000,0.14520,-0.00000,-0.001,-0.003,6.819,2.208,0.256,54.440,420.560
0,6,6.500,0.500,3.250,cruise,8821.8,8146.5,196.168,132.522,39.757,10.209,9.720,6.172,6.048,15.391,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.479,1.488,0.02418,0.01723,22.340,2.209,2.209,701.254,0.223,0.207,64066,0.936,0.0112,0.0057,0.0009,0.1072,0.2977,2.4050,2.5950,-0.00000,0.00000,0.14520,-0.00000,0.003,0.003,6.822,2.208,0.256,54.479,420.521
0,6,6.500,0.600,3.900,high_thrust,7698.7,8845.7,192.835,213.054,63.916,10.209,9.720,6.173,6.048,15.391,8.569,0.396,7.148,1.144,3.200,1.050,1.021,79.475,1.488,0.02721,0.02630,24.367,2.399,2.399,611.982,0.194,0.225,55953,0.898,0.0113,0.0062,0.0010,0.1105,0.4582,2.5688,2.4312,-0.00000,0.00000,0.14520,-0.00000,0.003,0.004,6.822,2.208,0.256,54.475,420.525
0,6,6.500,0.600,3.900,balanced,8035.6,8056.6,193.082,155.128,46.538,10.211,9.720,6.166,6.048,15.392,8.569,0.396,7.148,1.144,3.200,1.050,1.019,79.493,1.488,0.02611,0.02064,21.970,2.174,2.174,638.763,0.203,0.205,58386,0.910,0.0113,0.0056,0.0009,0.1067,0.3424,2.4492,2.5508,-0.00000,0.00000,0.14520,-0.00000,0.005,-0.003,6.823,2.208,0.256,54.493,420.507
0,6,6.500,0.600,3.900,cruise,8592.3,7974.6,207.144,141.160,42.348,10.208,9.720,6.167,6.048,15.391,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.470,1.488,0.02629,0.01885,23.657,2.333,2.333,683.012,0.217,0.203,62408,0.928,0.0113,0.0060,0.0010,0.1094,0.3168,2.4263,2.5737,-0.00000,0.00000,0.14520,-0.00000,0.002,-0.003,6.821,2.208,0.256,54.470,420.530
0,6,6.500,0.700,4.550,high_thrust,7547.4,8752.0,202.960,229.491,68.847,10.213,9.720,6.170,6.048,15.393,8.569,0.396,7.148,1.144,3.200,1.051,1.020,79.508,1.489,0.02930,0.02874,26.339,2.584,2.584,599.949,0.191,0.222,54860,0.893,0.0113,0.0066,0.0011,0.1138,0.4928,2.6066,2.3934,-0.00000,0.00000,0.14520,-0.00000,0.006,0.001,6.824,2.208,0.256,54.508,420.492
0,6,6.500,0.700,4.550,balanced,7864.7,7939.5,202.491,165.107,49.532,10.210,9.720,6.169,6.048,15.392,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.487,1.488,0.02805,0.02239,23.099,2.280,2.280,625.179,0.199,0.202,57152,0.904,0.0113,0.0059,0.0009,0.1086,0.3640,2.4726,2.5274,-0.00000,0.00000,0.14520,-0.00000,0.004,0.000,6.823,2.208,0.256,54.487,420.513
0,6,6.500,0.700,4.550,cruise,8401.9,7837.9,216.829,149.277,44.783,10.203,9.719,6.172,6.048,15.388,8.569,0.396,7.148,1.144,3.200,1.050,1.021,79.429,1.487,0.02821,0.02036,24.819,2.442,2.442,667.874,0.212,0.200,61032,0.922,0.0113,0.0063,0.0010,0.1114,0.3347,2.4461,2.5539,-0.00000,0.00000,0.14520,-0.00000,-0.002,0.003,6.818,2.208,0.256,54.429,420.571
0,6,6.500,0.800,5.200,high_thrust,7415.5,8673.8,211.862,245.012,73.504,10.202,9.719,6.169,6.048,15.388,8.569,0.396,7.148,1.144,3.200,1.050,1.020,79.428,1.487,0.03119,0.03105,28.201,2.759,2.759,589.470,0.187,0.221,53908,0.888,0.0113,0.0070,0.0012,0.1168,0.5253,2.6421,2.3579,-0.00000,0.00000,0.14520,-0.00000,-0.002,0.000,6.818,2.208,0.256,54.428,420.572
0,6,6.500,0.800,5.200,balanced,7718.3,7837.9,210.895,174.150,52.245,10.204,9.719,6.164,6.048,15.388,8.569,0.396,7.148,1.144,3.200,1.050,1.019,79.435,1.487,0.02983,0.02400,24.107,2.375,2.375,613.534,0.195,0.200,56094,0.899,0.0113,0.0061,0.0010,0.1103,0.3834,2.4938,2.5062,-0.00000,0.00000,0.14520,-0.00000,-0.002,-0.005,6.819,2.208,0.256,54.435,420.565
0,6,6.500,0.800,5.200,cruise,8240.7,7720.7,225.629,156.642,46.993,10.199,9.718,6.173,6.048,15.385,8.569,0.396,7.148,1.144,3.200,1.049,1.021,79.397,1.487,0.02998,0.02176,25.875,2.541,2.541,655.065,0.208,0.197,59867,0.917,0.0113,0.0065,0.0011,0.1131,0.3509,2.4640,2.5360,-0.00000,0.00000,0.14520,-0.00000,-0.006,0.004,6.816,2.207,0.256,54.397,420.603
0,6,6.500,0.900,5.850,high_thrust,7303.2,8607.4,220.242,259.809,77.943,10.199,9.719,6.170,6.048,15.386,8.569,0.396,7.148,1.144,3.200,1.049,1.020,79.402,1.487,0.03299,0.03326,29.977,2.926,2.926,580.542,0.184,0.219,53097,0.884,0.0113,0.0074,0.0013,0.1196,0.5563,2.6760,2.3240,-0.00000,0.00000,0.14520,-0.00000,-0.005,0.001,6.816,2.207,0.256,54.402,420.598
0,6,6.500,0.900,5.850,balanced,7596.2,7755.9,219.058,183.097,54.929,10.213,9.721,6.175,6.048,15.394,8.569,0.396,7.148,1.144,3.200,1.051,1.021,79.510,1.489,0.03154,0.02557,25.087,2.467,2.467,603.831,0.192,0.198,55212,0.895,0.0113,0.0063,0.0010,0.1120,0.4027,2.5147,2.4853,-0.00000,0.00000,0.14520,-0.00000,0.007,0.006,6.824,2.208,0.256,54.510,420.490
0,6,6.500,0.900,5.850,cruise,8104.0,7619.1,233.958,163.466,49.040,10.203,9.719,6.173,6.048,15.388,8.569,0.396,7.148,1.144,3.200,1.050,1.021,79.431,1.487,0.03167,0.02308,26.875,2.635,2.635,644.197,0.205,0.194,58880,0.912,0.0113,0.0067,0.0011,0.1148,0.3659,2.4807,2.5193,-0.00000,0.00000,0.14520,-0.00000,-0.002,0.003,6.819,2.208,0.256,54.431,420.569
0,6,7.000,0.400,2.800,high_thrust,7044.4,8166.0,158.896,179.804,53.941,10.096,9.614,6.166,6.048,14.519,8.305,0.427,7.148,1.144,3.200,1.050,1.019,67.771,1.472,0.02422,0.02383,20.376,2.025,2.025,559.971,0.192,0.224,59382,0.914,0.0135,0.0053,0.0008,0.1177,0.3861,2.5038,2.4962,0.00000,0.00000,0.12615,0.00000,0.001,-0.003,6.214,2.153,0.256,42.771,432.229
0,6,7.000,0.400,2.800,balanced,7342.3,7423.8,158.575,130.770,39.231,10.089,9.614,6.170,6.048,14.515,8.305,0.427,7.148,1.144,3.200,1.049,1.020,67.726,1.471,0.02319,0.01864,17.829,1.786,1.786,583.647,0.200,0.204,61877,0.926,0.0135,0.0047,0.0007,0.1136,0.2880,2.4016,2.5984,0.00000,0.00000,0.12615,0.00000,-0.005,0.001,6.210,2.152,0.256,42.726,432.274
1,6,7.000,0.400,2.800,cruise,7850.1,7337.9,170.042,118.767,35.630,10.097,9.614,6.171,6.048,14.520,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.780,1.472,0.02336,0.01699,19.205,1.915,1.915,624.014,0.213,0.201,66132,0.944,0.0135,0.0050,0.0008,0.1158,0.2659,2.3817,2.6183,0.00000,0.00000,0.12615,0.00000,0.002,0.002,6.215,2.153,0.256,42.780,432.220
0,6,7.000,0.500,3.500,high_thrust,6844.2,8044.9,170.898,200.391,60.117,10.096,9.614,6.168,6.048,14.519,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.768,1.472,0.02694,0.02712,22.847,2.257,2.257,544.057,0.186,0.220,57706,0.907,0.0135,0.0058,0.0009,0.1218,0.4293,2.5511,2.4489,0.00000,0.00000,0.12615,0.00000,0.001,-0.001,6.214,2.153,0.256,42.768,432.232
0,6,7.000,0.500,3.500,balanced,7117.7,7267.6,169.763,142.902,42.870,10.087,9.613,6.167,6.048,14.514,8.305,0.427,7.148,1.144,3.200,1.049,1.020,67.711,1.470,0.02572,0.02096,19.172,1.912,1.912,565.793,0.194,0.199,59996,0.917,0.0135,0.0050,0.0008,0.1159,0.3141,2.4300,2.5700,0.00000,0.00000,0.12615,0.00000,-0.007,-0.002,6.209,2.152,0.256,42.711,432.289
0,6,7.000,0.500,3.500,cruise,7601.1,7154.3,181.654,128.484,38.545,10.093,9.614,6.170,6.048,14.518,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.754,1.471,0.02588,0.01898,20.598,2.046,2.046,604.219,0.207,0.196,64045,0.935,0.0135,0.0053,0.0008,0.1182,0.2872,2.4054,2.5946,0.00000,0.00000,0.12615,0.00000,-0.001,0.001,6.213,2.153,0.256,42.754,432.246
0,6,7.000,0.600,4.200,high_thrust,6688.0,7951.2,181.658,219.401,65.820,10.103,9.615,6.172,6.048,14.523,8.305,0.427,7.148,1.144,3.200,1.051,1.020,67.819,1.473,0.02941,0.03018,25.128,2.471,2.471,531.637,0.182,0.218,56398,0.900,0.0136,0.0063,0.0010,0.1255,0.4691,2.5946,2.4054,0.00000,0.00000,0.12615,0.00000,0.007,0.003,6.218,2.153,0.256,42.819,432.181
0,6,7.000,0.600,4.200,balanced,6941.9,7146.5,179.723,153.975,46.192,10.092,9.614,6.170,6.048,14.517,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.746,1.471,0.02802,0.02309,20.367,2.024,2.024,551.820,0.189,0.196,58524,0.910,0.0136,0.0053,0.0008,0.1179,0.3379,2.4558,2.5442,0.00000,0.00000,0.12615,0.00000,-0.002,0.001,6.212,2.153,0.256,42.746,432.254
0,6,7.000,0.600,4.200,cruise,7405.8,7009.8,191.937,137.157,41.147,10.096,9.614,6.169,6.048,14.519,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.773,1.472,0.02815,0.02079,21.832,2.161,2.161,588.693,0.201,0.192,62409,0.928,0.0136,0.0056,0.0009,0.1203,0.3063,2.4266,2.5734,0.00000,0.00000,0.12615,0.00000,0.001,-0.000,6.214,2.153,0.256,42.773,432.227
0,6,7.000,0.700,4.900,high_thrust,6556.2,7873.0,191.040,236.916,71.075,10.095,9.614,6.167,6.048,14.519,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.767,1.472,0.03164,0.03303,27.230,2.668,2.668,521.157,0.178,0.216,55294,0.895,0.0136,0.0068,0.0011,0.1289,0.5057,2.6346,2.3654,0.00000,0.00000,0.12615,0.00000,0.000,-0.002,6.214,2.153,0.256,42.767,432.233
0,6,7.000,0.700,4.900,balanced,6795.4,7044.9,188.496,163.940,49.182,10.090,9.614,6.164,6.048,14.516,8.305,0.427,7.148,1.144,3.200,1.050,1.019,67.730,1.471,0.03010,0.02504,21.420,2.123,2.123,540.176,0.185,0.193,57297,0.905,0.0136,0.0055,0.0009,0.1197,0.3593,2.4790,2.5210,0.00000,0.00000,0.12615,0.00000,-0.004,-0.005,6.211,2.152,0.256,42.730,432.270
1,6,7.000,0.700,4.900,cruise,7244.6,6892.6,201.106,145.147,43.544,10.098,9.614,6.173,6.048,14.520,8.305,0.427,7.148,1.144,3.200,1.050,1.021,67.782,1.472,0.03023,0.02247,22.933,2.265,2.265,575.885,0.197,0.189,61059,0.922,0.0136,0.0059,0.0009,0.1222,0.3238,2.4460,2.5540,0.00000,0.00000,0.12615,0.00000,0.002,0.003,6.215,2.153,0.256,42.782,432.218
0,6,7.000,0.800,5.600,high_thrust,6443.8,7810.5,199.535,253.838,76.151,10.085,9.613,6.176,6.048,14.513,8.305,0.427,7.148,1.144,3.200,1.049,1.021,67.697,1.470,0.03371,0.03577,29.261,2.859,2.859,512.230,0.175,0.214,54355,0.891,0.0136,0.0072,0.0012,0.1322,0.5409,2.6732,2.3268,0.00000,0.00000,0.12615,0.00000,-0.009,0.007,6.208,2.152,0.256,42.697,432.303
0,6,7.000,0.800,5.600,balanced,6673.3,6962.9,196.670,173.534,52.060,10.095,9.614,6.171,6.048,14.518,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.766,1.472,0.03205,0.02691,22.400,2.215,2.215,530.472,0.182,0.191,56275,0.900,0.0136,0.0057,0.0009,0.1214,0.3798,2.5013,2.4987,0.00000,0.00000,0.12615,0.00000,0.000,0.002,6.213,2.153,0.256,42.766,432.234
0,6,7.000,0.800,5.600,cruise,7107.9,6791.0,209.414,152.319,45.696,10.098,9.615,6.168,6.048,14.520,8.305,0.427,7.148,1.144,3.200,1.050,1.020,67.784,1.472,0.03215,0.02401,23.930,2.358,2.358,565.017,0.193,0.187,59914,0.917,0.0136,0.0061,0.0010,0.1239,0.3395,2.4634,2.5366,0.00000,0.00000,0.12615,0.00000,0.003,-0.002,6.215,2.153,0.256,42.784,432.216
0,6,7.000,0.900,6.300,high_thrust,6351.1,7752.0,207.854,269.194,80.758,10.094,9.614,6.160,6.048,14.518,8.305,0.427,7.148,1.144,3.200,1.050,1.019,67.760,1.471,0.03570,0.03831,31.103,3.031,3.031,504.855,0.173,0.212,53578,0.887,0.0136,0.0076,0.0013,0.1352,0.5730,2.7082,2.2918,0.00000,0.00000,0.12615,0.00000,-0.000,-0.009,6.213,2.153,0.256,42.760,432.240
0,6,7.000,0.900,6.300,balanced,6565.9,6888.7,204.019,182.197,54.659,10.093,9.614,6.164,6.048,14.517,8.305,0.427,7.148,1.144,3.200,1.050,1.019,67.748,1.471,0.03386,0.02864,23.282,2.298,2.298,521.933,0.179,0.189,55376,0.896,0.0136,0.0059,0.0009,0.1230,0.3984,2.5213,2.4787,0.00000,0.00000,0.12615,0.00000,-0.002,-0.006,6.212,2.153,0.256,42.748,432.252
0,6,7.000,0.900,6.300,cruise,6990.7,6705.1,217.160,159.136,47.741,10.102,9.615,6.168,6.048,14.522,8.305,0.427,7.148,1.144,3.200,1.051,1.020,67.811,1.473,0.03396,0.02549,24.859,2.445,2.445,555.701,0.190,0.184,58933,0.912,0.0136,0.0063,0.0010,0.1254,0.3545,2.4799,2.5201,0.00000,0.00000,0.12615,0.00000,0.006,-0.001,6.217,2.153,0.256,42.811,432.189
0,6,7.500,0.400,3.000,high_thrust,6185.1,7396.5,150.822,184.886,55.466,10.018,9.538,6.163,6.048,13.780,8.069,0.457,7.148,1.144,3.200,1.050,1.019,58.582,1.460,0.02609,0.02709,20.986,2.082,2.082,491.658,0.180,0.217,59878,0.917,0.0161,0.0054,0.0008,0.1340,0.3949,2.5289,2.4711,0.00000,0.00000,0.10710,0.00000,0.003,-0.006,5.711,2.103,0.256,33.582,441.418
0,6,7.500,0.400,3.000,balanced,6414.6,6638.7,148.970,129.750,38.925,10.005,9.537,6.163,6.048,13.773,8.069,0.457,7.148,1.144,3.200,1.049,1.019,58.506,1.458,0.02483,0.02067,16.676,1.678,1.678,509.901,0.187,0.195,62084,0.927,0.0161,0.0045,0.0007,0.1270,0.2843,2.4113,2.5887,0.00000,0.00000,0.10710,0.00000,-0.009,-0.006,5.704,2.102,0.256,33.506,441.494
0,6,7.500,0.400,3.000,cruise,6844.2,6505.9,159.119,115.531,34.659,10.022,9.538,6.163,6.048,13.782,8.069,0.457,7.148,1.144,3.200,1.051,1.019,58.606,1.461,0.02497,0.01859,17.894,1.792,1.792,544.057,0.199,0.191,66215,0.945,0.0161,0.0047,0.0007,0.1290,0.2576,2.3866,2.6134,0.00000,0.00000,0.10710,0.00000,0.007,-0.006,5.713,2.103,0.256,33.606,441.394
0,6,7.500,0.500,3.750,high_thrust,6009.3,7294.9,162.068,206.810,62.043,10.004,9.537,6.165,6.048,13.773,8.069,0.457,7.148,1.144,3.200,1.049,1.019,58.495,1.458,0.02900,0.03092,23.617,2.329,2.329,477.685,0.175,0.214,58189,0.909,0.0161,0.0060,0.0010,0.1383,0.4406,2.5790,2.4210,0.00000,0.00000,0.10710,0.00000,-0.010,-0.004,5.704,2.102,0.256,33.495,441.505
0,6,7.500,0.500,3.750,balanced,6224.1,6509.8,159.851,142.483,42.745,10.019,9.538,6.176,6.048,13.780,8.069,0.457,7.148,1.144,3.200,1.050,1.021,58.585,1.460,0.02759,0.02332,17.982,1.800,1.800,494.763,0.181,0.192,60253,0.918,0.0161,0.0047,0.0007,0.1293,0.3116,2.4409,2.5591,0.00000,0.00000,0.10710,0.00000,0.004,0.007,5.711,2.103,0.256,33.585,441.415
0,6,7.500,0.500,3.750,cruise,6629.4,6349.6,170.083,125.283,37.585,10.022,9.538,6.167,6.048,13.782,8.069,0.457,7.148,1.144,3.200,1.051,1.020,58.604,1.461,0.02767,0.02081,19.210,1.915,1.915,526.979,0.193,0.187,64149,0.936,0.0161,0.0050,0.0008,0.1313,0.2789,2.4102,2.5898,0.00000,0.00000,0.10710,0.00000,0.007,-0.002,5.713,2.103,0.256,33.604,441.396
0,6,7.500,0.600,4.500,high_thrust,5877.4,7216.8,172.668,227.167,68.150,10.024,9.539,6.171,6.048,13.783,8.069,0.457,7.148,1.144,3.200,1.051,1.020,58.616,1.461,0.03172,0.03448,26.060,2.558,2.558,467.205,0.171,0.212,56923,0.903,0.0161,0.0065,0.0011,0.1423,0.4831,2.6254,2.3746,0.00000,0.00000,0.10710,0.00000,0.009,0.002,5.714,2.103,0.256,33.616,441.384
0,6,7.500,0.600,4.500,balanced,6067.9,6404.3,168.911,153.644,46.093,10.006,9.537,6.171,6.048,13.774,8.069,0.457,7.148,1.144,3.200,1.049,1.020,58.512,1.459,0.03001,0.02570,19.069,1.902,1.902,482.343,0.177,0.189,58752,0.912,0.0161,0.0050,0.0008,0.1312,0.3354,2.4666,2.5334,0.00000,0.00000,0.10710,0.00000,-0.008,0.001,5.705,2.102,0.256,33.512,441.488
0,6,7.500,0.600,4.500,cruise,6458.5,6224.6,179.588,133.861,40.158,10.019,9.538,6.164,6.048,13.780,8.069,0.457,7.148,1.144,3.200,1.050,1.019,58.583,1.460,0.03009,0.02280,20.351,2.022,2.022,513.394,0.188,0.183,62506,0.929,0.0161,0.0053,0.0008,0.1333,0.2977,2.4309,2.5691,0.00000,0.00000,0.10710,0.00000,0.003,-0.005,5.711,2.103,0.256,33.583,441.417
0,6,7.500,0.700,5.250,high_thrust,5765.1,7150.4,181.846,245.799,73.740,10.023,9.539,6.161,6.048,13.782,8.069,0.457,7.148,1.144,3.200,1.051,1.019,58.609,1.461,0.03416,0.03779,28.296,2.768,2.768,458.278,0.168,0.210,55844,0.898,0.0161,0.0070,0.0012,0.1460,0.5219,2.6679,2.3321,0.00000,0.00000,0.10710,0.00000,0.007,-0.008,5.713,2.103,0.256,33.609,441.391
0,6,7.500,0.700,5.250,balanced,5945.8,6318.4,177.652,163.946,49.184,10.024,9.539,6.167,6.048,13.782,8.069,0.457,7.148,1.144,3.200,1.051,1.020,58.615,1.461,0.03231,0.02792,20.118,2.001,2.001,472.639,0.173,0.186,57579,0.906,0.0161,0.0052,0.0008,0.1330,0.3575,2.4905,2.5095,0.00000,0.00000,0.10710,0.00000,0.008,-0.003,5.713,2.103,0.256,33.615,441.385
0,6,7.500,0.700,5.250,cruise,6316.9,6123.0,187.999,141.750,42.525,10.012,9.538,6.164,6.048,13.777,8.069,0.457,7.148,1.144,3.200,1.050,1.019,58.545,1.459,0.03229,0.02466,21.360,2.117,2.117,502.138,0.184,0.180,61145,0.923,0.0161,0.0055,0.0009,0.1350,0.3148,2.4498,2.5502,0.00000,0.00000,0.10710,0.00000,-0.002,-0.005,5.708,2.102,0.256,33.545,441.455
0,6,7.500,0.800,6.000,high_thrust,5667.5,7099.6,189.951,264.171,79.251,10.008,9.537,6.178,6.048,13.775,8.069,0.457,7.148,1.144,3.200,1.049,1.021,58.522,1.459,0.03638,0.04102,30.500,2.975,2.975,450.515,0.165,0.209,54906,0.893,0.0162,0.0075,0.0013,0.1495,0.5600,2.7095,2.2905,0.00000,0.00000,0.10710,0.00000,-0.006,0.008,5.706,2.102,0.256,33.522,441.478
0,6,7.500,0.800,6.000,balanced,5838.4,6248.0,185.220,173.762,52.129,10.021,9.538,6.171,6.048,13.781,8.069,0.457,7.148,1.144,3.200,1.051,1.020,58.599,1.461,0.03439,0.03003,21.026,2.086,2.086,464.100,0.170,0.184,56547,0.901,0.0162,0.0054,0.0008,0.1346,0.3784,2.5130,2.4870,0.00000,0.00000,0.10710,0.00000,0.006,0.001,5.712,2.103,0.256,33.599,441.401
0,6,7.500,0.800,6.000,cruise,6199.7,6037.1,195.911,149.022,44.707,10.017,9.538,6.164,6.048,13.779,8.069,0.457,7.148,1.144,3.200,1.050,1.019,58.575,1.460,0.03436,0.02639,22.309,2.206,2.206,492.822,0.181,0.178,60019,0.917,0.0162,0.0057,0.0009,0.1367,0.3307,2.4674,2.5326,0.00000,0.00000,0.10710,0.00000,0.002,-0.006,5.710,2.103,0.256,33.575,441.425
0,6,7.500,0.900,6.750,high_thrust,5589.4,7052.7,198.191,281.111,84.333,10.027,9.539,6.173,6.048,13.784,8.069,0.457,7.148,1.144,3.200,1.051,1.021,58.630,1.462,0.03858,0.04405,32.533,3.166,3.166,444.305,0.163,0.207,54156,0.890,0.0162,0.0079,0.0014,0.1528,0.5953,2.7481,2.2519,0.00000,0.00000,0.10710,0.00000,0.011,0.004,5.715,2.103,0.256,33.630,441.370
0,6,7.500,0.900,6.750,balanced,5745.6,6185.5,192.206,182.781,54.834,10.019,9.538,6.166,6.048,13.780,8.069,0.457,7.148,1.144,3.200,1.050,1.019,58.587,1.461,0.03634,0.03201,21.865,2.164,2.164,456.725,0.167,0.182,55656,0.897,0.0162,0.0056,0.0009,0.1361,0.3976,2.5337,2.4663,0.00000,0.00000,0.10710,0.00000,0.004,-0.003,5.711,2.103,0.256,33.587,441.413
1,6,7.500,0.900,6.750,cruise,6097.2,5966.8,203.068,156.160,46.848,10.017,9.538,6.176,6.048,13.779,8.069,0.457,7.148,1.144,3.200,1.050,1.021,58.573,1.460,0.03629,0.02807,23.168,2.287,2.287,484.672,0.178,0.176,59034,0.913,0.0162,0.0059,0.0009,0.1382,0.3462,2.4843,2.5157,0.00000,0.00000,0.10710,0.00000,0.002,0.007,5.710,2.103,0.256,33.573,441.427
0,6,8.000,0.400,3.200,high_thrust,5481.9,6759.8,143.970,191.421,57.426,9.946,9.482,6.179,6.048,13.136,7.857,0.488,7.148,1.144,3.200,1.049,1.022,51.118,1.450,0.02800,0.03075,21.771,2.156,2.156,435.766,0.170,0.212,60410,0.919,0.0189,0.0056,0.0009,0.1522,0.4068,2.5590,2.4410,0.00000,0.00000,0.08805,0.00000,-0.010,0.010,5.279,2.055,0.256,26.118,448.882
0,6,8.000,0.400,3.200,balanced,5662.6,5994.1,141.193,129.680,38.904,9.954,9.482,6.170,6.048,13.139,7.857,0.488,7.148,1.144,3.200,1.050,1.020,51.158,1.451,0.02655,0.02288,15.743,1.590,1.590,450.127,0.176,0.188,62384,0.928,0.0189,0.0042,0.0006,0.1424,0.2829,2.4253,2.5747,0.00000,0.00000,0.08805,0.00000,-0.002,0.001,5.282,2.056,0.256,26.158,448.842
1,6,8.000,0.400,3.200,cruise,6023.9,5826.2,149.791,113.255,33.976,9.958,9.482,6.172,6.048,13.141,7.857,0.488,7.148,1.144,3.200,1.050,1.020,51.177,1.452,0.02659,0.02031,16.775,1.687,1.687,478.849,0.187,0.183,66335,0.945,0.0189,0.0045,0.0007,0.1441,0.2515,2.3956,2.6044,0.00000,0.00000,0.08805,0.00000,0.001,0.003,5.284,2.056,0.256,26.177,448.823
0,6,8.000,0.500,4.000,high_thrust,5335.4,6669.9,155.467,214.355,64.307,9.965,9.483,6.160,6.048,13.144,7.857,0.488,7.148,1.144,3.200,1.051,1.018,51.216,1.453,0.03124,0.03511,24.523,2.414,2.414,424.122,0.166,0.209,58809,0.912,0.0189,0.0062,0.0010,0.1567,0.4546,2.6113,2.3887,0.00000,0.00000,0.08805,0.00000,0.008,-0.010,5.288,2.057,0.256,26.216,448.784
0,6,8.000,0.500,4.000,balanced,5491.7,5880.9,151.162,142.536,42.761,9.946,9.482,6.173,6.048,13.136,7.857,0.488,7.148,1.144,3.200,1.049,1.021,51.119,1.450,0.02946,0.02583,16.939,1.702,1.702,436.542,0.171,0.185,60516,0.920,0.0189,0.0045,0.0007,0.1445,0.3103,2.4548,2.5452,0.00000,0.00000,0.08805,0.00000,-0.009,0.004,5.279,2.055,0.256,26.119,448.881
